Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Daytime/evening attendance,Mother's qualification,Father's qualification,Course,Application mode,Application order,Mother's occupation,Father's occupation,Previous qualification,Marital status,Nacionality,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Unemployment rate,Inflation rate,GDP,approval_rate_sem1,grade_momentum,evaluation_intensity_sem1,credit_utilization_sem1,financial_stress,parent_education,disengagement_sem1,perfect_sem1
1,0,0,1,1,0,0,1,1,19,9119,18,3,9,8,1,1,1,111.0,111.0,18.0,0.0,5.0,10.0,4.0,11.6,0.0,12.4,0.5,1.79,80.0,0.5,2.0,0.0,1,10.0,0,0
0,0,0,1,1,0,0,1,3,4,171,1,1,2,5,1,1,1,163.0,175.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,-17.56,0.0,0.0,1,3.5,0,1
0,1,0,1,1,0,1,1,37,19,9773,18,2,9,7,1,1,24,132.0,119.1,22.0,0.0,6.0,8.0,5.0,11.6,0.0,9.4,-0.8,-3.12,83.33333333333334,-0.3100000000000005,1.3333333333333333,0.0,0,28.0,0,0
1,0,0,1,0,0,0,1,37,37,9085,39,1,90,10,1,2,1,150.0,112.0,34.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-11.2,0.0,0.0,1,37.0,0,0
1,0,0,1,0,0,0,1,38,19,9085,1,1,9,3,1,1,1,120.0,112.7,19.0,0.0,6.0,7.0,6.0,14.857142857142858,0.0,11.1,0.6,2.02,100.0,3.587142857142858,1.1666666666666667,0.0,1,28.5,0,1
0,0,0,1,0,0,0,1,3,3,9500,18,1,3,3,1,1,1,136.0,130.8,18.0,0.0,7.0,7.0,7.0,14.05714285714286,0.0,16.2,0.3,-0.92,100.0,0.9771428571428586,1.0,0.0,1,3.0,0,1
0,1,0,1,1,0,0,1,1,19,9254,1,2,9,9,1,1,1,132.0,129.9,19.0,0.0,6.0,8.0,6.0,13.0,0.0,8.9,1.4,3.51,100.0,0.009999999999999787,1.3333333333333333,0.0,0,10.0,0,1
1,0,0,1,0,0,0,0,43,40,9991,18,1,2,2,1,1,1,112.0,106.4,22.0,0.0,5.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,0.0,-10.64,0.0,0.0,1,41.5,0,0
0,0,0,1,0,0,0,1,37,37,9500,7,1,4,4,3,1,1,140.0,140.0,25.0,0.0,8.0,8.0,7.0,14.805714285714286,0.0,10.8,1.4,1.74,87.5,0.805714285714286,1.0,0.0,1,37.0,0,0
1,0,0,1,1,0,1,1,1,1,171,17,2,2,3,1,1,41,130.0,148.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,-14.86,0.0,0.0,1,1.0,0,1
0,1,0,1,0,0,0,1,1,1,9500,1,1,9,4,1,1,1,125.0,117.0,21.0,0.0,8.0,8.0,8.0,13.2575,0.0,9.4,-0.8,-3.12,100.0,1.557500000000001,1.0,0.0,0,1.0,0,1
0,1,0,1,0,0,0,1,3,38,9500,1,1,3,7,1,1,1,176.0,169.7,18.0,0.0,7.0,7.0,7.0,16.9,0.0,16.2,0.3,-0.92,100.0,-0.07000000000000028,1.0,0.0,0,20.5,0,1
0,0,0,1,0,0,1,1,37,37,9085,15,1,9,9,1,1,41,133.1,109.6,18.0,0.0,6.0,13.0,4.0,12.25,0.0,11.1,0.6,2.02,66.66666666666666,1.290000000000001,2.1666666666666665,0.0,1,37.0,0,0
1,0,0,1,0,0,0,1,1,38,9147,43,1,1,7,1,1,1,122.0,118.9,21.0,0.0,5.0,11.0,2.0,10.5,0.0,12.7,3.7,-1.7,40.0,-1.3900000000000006,2.2,0.0,1,19.5,0,0
0,0,0,1,0,0,1,1,1,1,9670,15,1,9,4,1,1,41,133.1,100.0,21.0,2.0,7.0,9.0,7.0,14.666666666666666,0.0,11.1,0.6,2.02,100.0,4.666666666666666,1.2857142857142858,0.2857142857142857,1,1.0,0,1
0,0,1,1,0,0,0,0,37,37,9991,39,1,9,6,19,1,1,133.1,105.3,28.0,0.0,5.0,14.0,2.0,10.5,0.0,12.4,0.5,1.79,40.0,-0.02999999999999936,2.8,0.0,2,37.0,0,0
1,0,0,0,1,0,0,1,2,3,9130,43,1,3,2,1,1,1,120.0,120.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-12.0,0.0,0.0,2,2.5,0,0
1,0,0,1,1,0,0,1,19,19,9254,18,3,9,6,1,1,1,121.0,125.9,18.0,0.0,6.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0,-12.59,0.0,0.0,1,19.0,0,0
1,0,0,1,1,0,0,1,1,38,9003,44,1,9,1,39,1,1,140.0,140.0,22.0,0.0,6.0,12.0,5.0,12.6,0.0,12.4,0.5,1.79,83.33333333333334,-1.4000000000000004,2.0,0.0,1,19.5,0,0
0,0,0,1,0,0,0,1,19,38,9500,1,1,7,8,1,1,1,140.0,129.9,19.0,0.0,7.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,-12.99,0.0,0.0,1,28.5,0,0
0,0,0,1,1,0,0,1,19,38,9500,1,4,5,5,1,1,1,132.0,118.0,18.0,0.0,8.0,8.0,7.0,12.328571428571427,0.0,12.7,3.7,-1.7,87.5,0.5285714285714267,1.0,0.0,1,28.5,0,0
1,0,0,1,1,0,0,1,19,37,171,1,1,7,7,1,1,1,134.0,136.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0,-13.61,0.0,0.0,1,28.0,0,1
0,1,0,1,1,0,0,1,37,37,9500,1,6,9,8,1,1,1,138.0,127.2,18.0,0.0,7.0,8.0,7.0,13.26,0.0,15.5,2.8,-4.06,100.0,0.5399999999999991,1.1428571428571428,0.0,0,37.0,0,1
0,0,0,1,1,0,0,1,37,19,171,17,1,5,9,1,1,1,145.0,130.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,-13.0,0.0,0.0,1,28.0,0,1
1,0,0,0,0,0,0,1,37,37,9500,39,1,7,7,1,1,1,133.1,124.5,38.0,0.0,7.0,11.0,5.0,12.18,0.0,11.1,0.6,2.02,71.42857142857143,-0.2699999999999996,1.5714285714285714,0.0,2,37.0,0,0
0,1,0,1,0,0,0,1,38,37,9238,1,1,5,5,1,1,1,133.1,108.0,20.0,0.0,6.0,8.0,6.0,12.125,0.0,16.2,0.3,-0.92,100.0,1.3249999999999993,1.3333333333333333,0.0,0,37.5,0,1
1,0,0,1,1,0,0,1,37,37,9147,1,3,9,5,1,1,1,133.0,119.7,19.0,0.0,5.0,8.0,5.0,13.25,0.0,13.9,-0.3,0.79,100.0,1.2799999999999994,1.6,0.0,1,37.0,0,1
1,1,0,1,0,0,0,1,1,19,9500,1,1,9,9,1,1,1,131.0,127.0,19.0,0.0,8.0,8.0,7.0,12.514285714285714,0.0,12.7,3.7,-1.7,87.5,-0.18571428571428505,1.0,0.0,0,10.0,0,0
0,1,0,1,0,0,0,0,38,38,8014,39,1,9,9,1,1,1,120.0,148.5,31.0,0.0,6.0,6.0,6.0,14.0,0.0,10.8,1.4,1.74,100.0,-0.8499999999999996,1.0,0.0,0,38.0,0,1
1,0,0,1,1,0,0,1,37,37,9254,17,1,5,4,1,1,1,119.0,118.0,19.0,0.0,6.0,13.0,2.0,10.5,0.0,10.8,1.4,1.74,33.33333333333333,-1.3000000000000007,2.1666666666666665,0.0,1,37.0,0,0
1,0,1,1,0,0,0,1,38,38,33,43,1,4,4,19,1,1,133.1,140.0,35.0,3.0,10.0,18.0,6.0,12.666666666666666,0.0,16.2,0.3,-0.92,60.0,-1.333333333333334,1.8,0.3,2,38.0,0,0
1,1,0,1,1,0,0,1,19,37,171,1,1,9,9,1,1,1,149.0,158.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-15.809999999999999,0.0,0.0,0,28.0,0,1
1,0,0,0,0,0,0,1,19,38,9147,39,2,9,9,38,1,1,133.1,102.5,26.0,0.0,4.0,4.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-10.25,1.0,0.0,2,28.5,0,0
0,1,0,1,0,0,0,1,1,4,9254,17,2,4,4,1,1,1,141.0,127.7,18.0,0.0,6.0,7.0,6.0,11.285714285714286,0.0,16.2,0.3,-0.92,100.0,-1.484285714285713,1.1666666666666667,0.0,0,2.5,0,1
1,0,1,0,1,0,0,1,34,3,9670,17,1,7,2,1,1,1,133.1,130.6,23.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,-13.059999999999999,1.0,0.0,3,18.5,0,0
0,0,0,1,1,0,0,1,37,37,9853,17,1,9,9,1,1,1,147.0,142.8,23.0,0.0,6.0,11.0,2.0,10.0,0.0,7.6,2.6,0.32,33.33333333333333,-4.280000000000001,1.8333333333333333,0.0,1,37.0,0,0
0,1,0,1,1,0,0,1,3,1,9773,17,2,2,7,1,1,1,139.0,124.0,20.0,0.0,6.0,6.0,6.0,14.0,0.0,15.5,2.8,-4.06,100.0,1.5999999999999996,1.0,0.0,0,2.0,0,1
0,0,0,1,1,0,0,1,19,19,9070,1,2,3,3,1,1,1,121.0,116.1,22.0,0.0,6.0,7.0,6.0,11.666666666666666,0.0,12.7,3.7,-1.7,100.0,0.05666666666666664,1.1666666666666667,0.0,1,19.0,0,1
0,1,0,1,0,0,0,0,38,37,8014,39,1,5,3,1,2,1,120.0,110.5,36.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,10.8,1.4,1.74,100.0,0.7833333333333332,1.0,0.0,0,37.5,0,1
0,1,0,1,1,0,0,1,1,1,9238,1,1,9,8,1,1,1,121.0,118.9,19.0,0.0,6.0,8.0,5.0,11.666666666666666,0.0,12.4,0.5,1.79,83.33333333333334,-0.2233333333333345,1.3333333333333333,0.0,0,1.0,0,0
0,1,0,1,0,0,0,1,38,38,9147,1,1,9,9,1,1,1,131.0,126.5,18.0,0.0,5.0,5.0,5.0,10.6,0.0,12.4,0.5,1.79,100.0,-2.0500000000000007,1.0,0.0,0,38.0,0,1
0,0,1,0,0,0,0,1,19,19,9853,7,1,4,5,3,1,1,150.0,150.0,25.0,1.0,6.0,7.0,6.0,14.428571428571429,0.0,10.8,1.4,1.74,100.0,-0.5714285714285712,1.1666666666666667,0.16666666666666666,3,19.0,0,1
0,0,0,1,0,0,0,1,1,19,9500,39,1,4,8,1,1,1,100.0,122.0,24.0,0.0,8.0,8.0,7.0,12.412857142857144,0.0,10.8,1.4,1.74,87.5,0.2128571428571444,1.0,0.0,1,10.0,0,0
1,0,0,1,1,0,0,1,19,37,9670,17,1,9,8,1,1,1,133.0,121.8,22.0,0.0,6.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0,-12.18,0.0,0.0,1,28.0,0,0
1,0,0,1,1,0,0,1,19,19,9254,1,6,9,9,1,1,1,119.0,118.7,20.0,0.0,6.0,16.0,3.0,10.333333333333334,0.0,10.8,1.4,1.74,50.0,-1.536666666666667,2.6666666666666665,0.0,1,19.0,0,0
0,1,0,1,1,0,0,1,1,1,9070,1,4,9,7,1,1,1,143.0,134.6,18.0,0.0,6.0,6.0,6.0,14.5,0.0,12.4,0.5,1.79,100.0,1.040000000000001,1.0,0.0,0,1.0,0,1
0,0,0,1,1,0,0,1,1,19,9238,17,3,4,10,1,1,1,118.0,112.4,19.0,0.0,6.0,10.0,5.0,11.285714285714286,0.0,16.2,0.3,-0.92,83.33333333333334,0.04571428571428626,1.6666666666666667,0.0,1,10.0,0,0
0,0,0,1,0,0,0,1,38,38,9147,7,1,1,9,3,1,1,130.0,130.0,27.0,0.0,5.0,9.0,3.0,12.0,0.0,10.8,1.4,1.74,60.0,-1.0,1.8,0.0,1,38.0,0,0
1,0,0,1,0,0,0,0,37,37,9991,39,1,9,7,1,2,1,150.0,122.5,47.0,0.0,5.0,9.0,4.0,11.5,0.0,7.6,2.6,0.32,80.0,-0.75,1.8,0.0,1,37.0,0,0
0,1,0,1,0,0,0,1,19,37,9500,1,1,5,5,1,1,1,165.0,142.3,18.0,0.0,8.0,8.0,7.0,14.428571428571429,0.0,12.7,3.7,-1.7,87.5,0.1985714285714284,1.0,0.0,0,28.0,0,0
0,1,0,1,1,0,0,1,19,1,9670,1,1,9,8,1,1,1,136.0,123.4,18.0,0.0,6.0,10.0,6.0,13.25,0.0,11.1,0.6,2.02,100.0,0.9100000000000001,1.6666666666666667,0.0,0,10.0,0,1
0,1,0,1,1,0,0,1,1,1,9500,1,6,4,5,1,1,1,137.0,126.3,18.0,0.0,8.0,8.0,8.0,13.42375,0.0,9.4,-0.8,-3.12,100.0,0.7937500000000011,1.0,0.0,0,1.0,0,1
1,0,0,1,0,0,0,1,3,19,9500,1,1,3,10,1,1,1,143.0,126.8,19.0,0.0,8.0,8.0,7.0,14.535714285714286,0.0,10.8,1.4,1.74,87.5,1.8557142857142868,1.0,0.0,1,11.0,0,0
0,0,1,0,0,0,0,1,38,38,9853,1,1,9,9,1,1,1,125.0,125.4,19.0,0.0,7.0,11.0,4.0,12.0,0.0,16.2,0.3,-0.92,57.14285714285714,-0.5400000000000009,1.5714285714285714,0.0,3,38.0,0,0
0,0,1,0,0,0,0,1,19,19,9254,1,1,4,6,1,1,1,127.0,120.7,22.0,0.0,6.0,10.0,5.0,11.0,0.0,10.8,1.4,1.74,83.33333333333334,-1.0700000000000003,1.6666666666666667,0.0,3,19.0,0,0
0,1,0,1,1,0,0,1,19,38,9238,17,2,7,6,1,1,1,145.0,128.6,19.0,0.0,6.0,12.0,5.0,11.714285714285714,0.0,12.7,3.7,-1.7,83.33333333333334,-1.145714285714286,2.0,0.0,0,28.5,0,0
1,0,1,0,1,0,0,0,37,37,8014,39,1,9,7,1,1,1,140.0,122.0,29.0,0.0,6.0,11.0,4.0,12.5,0.0,12.4,0.5,1.79,66.66666666666666,0.3000000000000007,1.8333333333333333,0.0,3,37.0,0,0
0,0,0,1,1,0,0,1,37,37,9773,1,1,0,5,1,1,1,116.0,114.3,20.0,0.0,4.0,8.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,-11.43,2.0,0.0,1,37.0,0,0
1,0,0,1,0,0,0,1,37,37,9238,39,1,9,4,19,2,1,133.1,103.5,42.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-10.35,0.0,0.0,1,37.0,0,0
0,0,0,1,1,0,0,1,3,3,9130,39,1,2,2,40,1,1,129.0,155.3,27.0,0.0,6.0,9.0,5.0,13.0,0.0,12.4,0.5,1.79,83.33333333333334,-2.530000000000001,1.5,0.0,1,3.0,0,0
0,0,0,1,1,0,0,1,1,19,9500,1,4,4,7,1,1,1,137.0,126.7,18.0,0.0,7.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-12.67,0.0,0.0,1,10.0,0,0
0,0,0,1,1,0,0,1,1,38,9500,17,6,3,3,1,1,1,143.0,133.2,18.0,0.0,7.0,7.0,7.0,13.918571428571427,0.0,11.1,0.6,2.02,100.0,0.5985714285714288,1.0,0.0,1,19.5,0,1
1,1,0,1,0,0,0,1,38,38,9773,1,1,6,3,1,1,1,128.0,116.5,18.0,0.0,6.0,12.0,4.0,11.5,0.0,10.8,1.4,1.74,66.66666666666666,-0.15000000000000036,2.0,0.0,0,38.0,0,0
1,0,0,1,0,0,0,1,3,1,9670,1,1,4,4,1,1,1,133.1,95.0,19.0,0.0,6.0,7.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-9.5,1.1666666666666667,0.0,1,2.0,0,0
0,0,0,1,1,0,0,1,1,19,9147,53,1,143,172,42,1,1,130.0,133.8,21.0,6.0,11.0,17.0,11.0,11.545454545454543,0.0,8.9,1.4,3.51,100.0,-1.8345454545454576,1.5454545454545454,0.5454545454545454,1,10.0,0,1
1,0,0,1,1,0,0,1,1,38,171,1,1,7,8,1,1,1,130.0,135.6,26.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,-13.559999999999999,0.0,0.0,1,19.5,0,1
1,0,0,1,0,0,0,1,3,1,9556,39,2,2,4,1,1,1,133.1,136.1,26.0,0.0,7.0,7.0,2.0,11.75,0.0,12.4,0.5,1.79,28.57142857142857,-1.8599999999999994,1.0,0.0,1,2.0,0,0
0,1,0,1,1,0,0,1,38,37,9085,1,2,9,9,1,1,1,117.0,113.5,21.0,0.0,5.0,7.0,4.0,12.0,0.0,10.8,1.4,1.74,80.0,0.6500000000000004,1.4,0.0,0,37.5,0,0
0,1,0,1,1,0,0,1,37,38,9085,1,1,7,5,1,1,1,133.1,106.0,21.0,0.0,6.0,13.0,6.0,16.153846153846153,0.0,15.5,2.8,-4.06,100.0,5.553846153846154,2.1666666666666665,0.0,0,37.5,0,1
1,0,0,0,0,0,0,0,3,4,9991,43,1,2,2,1,1,1,136.0,133.9,26.0,8.0,12.0,12.0,8.0,11.25,0.0,7.6,2.6,0.32,66.66666666666666,-2.1400000000000006,1.0,0.6666666666666666,2,3.5,0,0
1,0,0,1,1,0,0,1,37,37,9238,17,1,7,7,1,1,1,136.0,140.9,18.0,0.0,6.0,10.0,4.0,12.0,0.0,9.4,-0.8,-3.12,66.66666666666666,-2.09,1.6666666666666667,0.0,1,37.0,0,0
0,1,0,1,0,0,0,1,1,1,9773,18,1,3,3,1,1,1,135.0,129.8,18.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,12.7,3.7,-1.7,100.0,-0.31333333333333435,1.0,0.0,0,1.0,0,1
0,1,0,1,1,0,0,1,1,37,9070,1,1,9,9,1,1,1,110.0,105.1,20.0,0.0,6.0,6.0,6.0,12.0,0.0,12.4,0.5,1.79,100.0,1.4900000000000002,1.0,0.0,0,19.0,0,1
0,0,0,1,1,0,0,1,19,19,9500,1,2,9,9,1,1,1,134.0,125.8,18.0,0.0,7.0,8.0,7.0,14.91875,0.0,15.5,2.8,-4.06,100.0,2.338749999999999,1.1428571428571428,0.0,1,19.0,0,1
1,0,0,1,0,0,0,1,3,5,9085,44,1,2,2,39,1,1,110.0,110.0,23.0,0.0,6.0,19.0,0.0,0.0,0.0,13.9,-0.3,0.79,0.0,-11.0,3.1666666666666665,0.0,1,4.0,0,0
0,1,0,1,1,0,0,1,38,1,9238,1,6,7,4,1,1,1,125.0,118.4,19.0,0.0,6.0,6.0,6.0,13.5,0.0,11.1,0.6,2.02,100.0,1.6600000000000001,1.0,0.0,0,19.5,0,1
1,0,1,1,0,0,0,1,3,3,171,44,1,2,2,39,1,1,140.0,140.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-14.0,0.0,0.0,2,3.0,0,1
0,0,0,1,1,0,0,1,3,3,9670,17,1,2,1,1,1,1,145.0,129.3,20.0,0.0,6.0,7.0,6.0,15.571428571428571,0.0,16.2,0.3,-0.92,100.0,2.6414285714285697,1.1666666666666667,0.0,1,3.0,0,1
1,0,0,1,0,0,0,1,1,4,9147,1,1,9,10,1,1,1,127.0,121.8,19.0,0.0,5.0,8.0,5.0,11.6,0.0,16.2,0.3,-0.92,100.0,-0.5800000000000001,1.6,0.0,1,2.5,0,1
0,0,0,1,0,0,0,1,37,38,9238,1,1,9,3,1,1,1,124.0,114.2,18.0,0.0,6.0,13.0,4.0,11.0,0.0,15.5,2.8,-4.06,66.66666666666666,-0.41999999999999993,2.1666666666666665,0.0,1,37.5,0,0
0,0,0,1,0,0,0,0,37,37,9991,39,1,9,9,1,2,1,120.0,120.7,39.0,0.0,5.0,6.0,5.0,11.0,0.0,7.6,2.6,0.32,100.0,-1.0700000000000003,1.2,0.0,1,37.0,0,1
0,1,0,1,1,0,0,1,1,37,9500,1,2,4,4,1,1,1,131.0,126.1,19.0,0.0,7.0,7.0,7.0,12.495714285714286,0.0,11.1,0.6,2.02,100.0,-0.11428571428571388,1.0,0.0,0,19.0,0,1
0,1,0,1,1,0,0,1,1,1,9500,42,3,4,4,1,1,1,136.0,148.8,19.0,0.0,8.0,8.0,8.0,14.2525,0.0,9.4,-0.8,-3.12,100.0,-0.6275000000000013,1.0,0.0,0,1.0,0,1
0,0,0,1,0,0,0,1,19,38,9085,17,3,5,7,1,1,1,117.0,111.1,21.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-11.11,0.0,0.0,1,28.5,0,0
1,1,0,1,1,0,0,1,38,37,9085,44,1,9,4,39,1,1,150.0,150.0,22.0,0.0,6.0,9.0,6.0,13.428571428571429,0.0,12.4,0.5,1.79,100.0,-1.5714285714285712,1.5,0.0,0,37.5,0,1
0,1,0,1,1,0,0,1,19,3,9147,18,1,5,5,1,1,1,121.0,115.8,19.0,0.0,5.0,7.0,5.0,11.6,0.0,12.4,0.5,1.79,100.0,0.019999999999999574,1.4,0.0,0,11.0,0,1
0,0,0,1,0,0,0,0,37,37,9991,39,1,5,5,1,4,1,133.1,138.7,31.0,0.0,5.0,7.0,3.0,10.333333333333334,0.0,10.8,1.4,1.74,60.0,-3.5366666666666653,1.4,0.0,1,37.0,0,0
1,0,0,0,1,0,0,0,37,37,9991,43,2,5,5,1,1,1,140.0,124.3,27.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-12.43,1.0,0.0,2,37.0,0,0
1,0,1,0,0,0,1,1,38,37,33,39,1,9,8,1,1,41,100.0,100.0,35.0,0.0,7.0,18.0,3.0,11.25,0.0,16.2,0.3,-0.92,42.857142857142854,1.25,2.5714285714285716,0.0,3,37.5,0,0
1,1,0,1,1,0,0,1,37,37,9773,1,1,9,7,1,1,1,146.0,149.2,21.0,0.0,6.0,6.0,6.0,13.5,0.0,12.7,3.7,-1.7,100.0,-1.4199999999999982,1.0,0.0,0,37.0,0,1
0,1,0,1,1,0,0,1,19,1,171,17,3,5,4,1,1,1,147.0,137.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-13.76,0.0,0.0,0,10.0,0,1
0,0,0,1,1,0,0,1,3,2,171,1,1,4,2,1,1,1,148.0,131.6,21.0,6.0,12.0,12.0,8.0,13.875,0.0,8.9,1.4,3.51,66.66666666666666,0.7149999999999999,1.0,0.5,1,2.5,0,0
1,0,0,1,0,1,0,1,38,37,9147,1,6,7,7,1,1,1,142.0,134.3,21.0,0.0,5.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-13.430000000000001,0.0,0.0,1,37.5,0,0
0,0,0,1,1,0,0,1,19,37,9500,1,5,7,7,1,1,1,146.0,133.8,19.0,0.0,8.0,9.0,8.0,13.2325,1.0,9.4,-0.8,-3.12,100.0,-0.14750000000000085,1.125,0.0,1,28.0,1,1
1,0,0,1,1,0,1,1,2,1,9070,1,2,9,1,1,1,101,152.0,168.5,21.0,0.0,6.0,7.0,5.0,14.6,0.0,16.2,0.3,-0.92,83.33333333333334,-2.2500000000000018,1.1666666666666667,0.0,1,1.5,0,0
0,0,0,1,1,0,0,1,1,1,171,42,1,1,4,1,1,1,132.0,132.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-13.2,0.0,0.0,1,1.0,0,1
0,0,0,1,0,0,0,1,3,37,9500,39,1,2,10,3,1,1,133.8,184.0,28.0,0.0,7.0,9.0,7.0,17.005555555555556,0.0,15.5,2.8,-4.06,100.0,-1.3944444444444422,1.2857142857142858,0.0,1,20.0,0,1
1,1,0,1,1,0,0,1,1,19,9070,1,5,3,3,1,1,1,133.1,112.0,21.0,0.0,6.0,6.0,6.0,13.5,0.0,11.1,0.6,2.02,100.0,2.3000000000000007,1.0,0.0,0,10.0,0,1
0,1,0,1,0,0,0,1,1,1,9238,1,1,4,4,1,1,1,130.0,124.8,18.0,0.0,6.0,9.0,6.0,11.5,0.0,11.1,0.6,2.02,100.0,-0.9800000000000004,1.5,0.0,0,1.0,0,1
1,0,0,0,1,0,0,0,34,34,9991,39,1,0,0,1,2,1,135.0,134.1,49.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,-13.41,1.0,0.0,2,34.0,0,0
0,0,0,1,1,0,0,1,3,1,9500,17,4,2,5,1,1,1,138.0,134.5,18.0,0.0,7.0,7.0,7.0,13.457142857142856,0.0,13.9,-0.3,0.79,100.0,0.007142857142856229,1.0,0.0,1,2.0,0,1
0,0,0,1,1,0,0,1,3,3,9085,1,2,5,2,1,1,1,157.0,153.9,18.0,0.0,6.0,7.0,6.0,16.571428571428573,0.0,13.9,-0.3,0.79,100.0,1.1814285714285724,1.1666666666666667,0.0,1,3.0,0,1
0,1,1,0,0,0,0,1,1,1,9254,1,1,4,2,1,1,1,129.0,126.2,21.0,0.0,6.0,7.0,6.0,13.428571428571429,0.0,8.9,1.4,3.51,100.0,0.8085714285714278,1.1666666666666667,0.0,2,1.0,0,1
1,0,0,1,1,0,0,1,1,37,9003,44,1,6,6,39,1,1,130.0,130.0,20.0,0.0,6.0,14.0,5.0,11.714285714285714,0.0,16.2,0.3,-0.92,83.33333333333334,-1.2857142857142865,2.3333333333333335,0.0,1,19.0,0,0
0,0,0,1,1,0,0,1,19,19,9238,17,4,4,7,1,1,1,129.0,123.1,19.0,0.0,6.0,7.0,6.0,12.0,0.0,11.1,0.6,2.02,100.0,-0.3099999999999987,1.1666666666666667,0.0,1,19.0,0,1
1,0,0,0,1,0,0,1,34,34,9147,42,1,99,99,1,1,1,130.0,109.8,23.0,0.0,3.0,3.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,-10.98,1.0,0.0,2,34.0,0,0
0,0,0,1,0,0,0,1,1,3,9254,7,1,4,3,3,2,1,130.0,130.0,39.0,0.0,6.0,10.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0,-13.0,1.6666666666666667,0.0,1,2.0,0,0
0,0,1,0,1,0,0,1,38,37,9853,1,5,9,9,1,1,1,128.0,120.3,20.0,0.0,6.0,9.0,3.0,11.666666666666666,0.0,10.8,1.4,1.74,50.0,-0.3633333333333333,1.5,0.0,3,37.5,0,0
1,0,1,0,0,0,0,1,37,38,9500,39,1,5,5,19,4,1,110.0,151.0,47.0,0.0,7.0,7.0,0.0,0.0,7.0,15.5,2.8,-4.06,0.0,-15.1,1.0,0.0,3,37.5,1,0
0,0,0,0,1,0,0,1,38,38,9003,39,1,4,7,1,1,1,133.1,115.6,27.0,0.0,6.0,8.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-11.559999999999999,1.3333333333333333,0.0,2,38.0,0,0
1,0,0,1,1,0,0,1,4,2,9500,1,2,2,3,1,1,1,145.0,127.3,18.0,0.0,8.0,8.0,7.0,11.69,0.0,10.8,1.4,1.74,87.5,-1.040000000000001,1.0,0.0,1,3.0,0,0
0,0,0,1,1,0,0,1,19,3,9500,1,1,9,4,1,1,1,135.0,121.5,18.0,0.0,7.0,7.0,6.0,12.916666666666666,0.0,7.6,2.6,0.32,85.71428571428571,0.7666666666666657,1.0,0.0,1,11.0,0,0
0,0,0,1,1,0,0,1,37,37,9500,7,1,7,7,3,1,1,130.0,130.0,27.0,0.0,8.0,8.0,7.0,14.414285714285716,0.0,12.7,3.7,-1.7,87.5,1.4142857142857164,1.0,0.0,1,37.0,0,0
0,0,0,1,1,0,0,1,1,1,9238,1,1,3,3,1,1,1,125.0,125.7,18.0,0.0,6.0,10.0,6.0,11.571428571428571,0.0,12.4,0.5,1.79,100.0,-0.9985714285714291,1.6666666666666667,0.0,1,1.0,0,1
